gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000284652.1,3.162012666715942,3.457235347113307,2.713098281433826,1.274275749895141,0.20256570760239456,
ENSG00000284693.3,11.84700256665578,2.824079736607197,1.2054747315727725,2.3427116824942855,0.019144170625803567,0.035547741999126595
ENSG00000171612.8,215.99311357468642,-0.9250287956677241,0.32817016881759925,-2.8187473559848937,0.004821144844493139,0.010757128112099208
ENSG00000231181.1,18.800522186534042,0.6570053866507438,0.8205364380238206,0.8007022676934069,0.4233040294377515,0.49286248421491746
ENSG00000188807.14,789.6870155282116,-0.11715273229677499,0.14950530835372128,-0.7836024926927552,0.43327339271342236,0.5024734914194613
ENSG00000307011.1,2.8918223725605268,-0.6238974213906311,1.6075685192332807,-0.38810004918993735,0.6979419955494119,
ENSG00000171608.19,5490.090780116041,-0.15065212226471808,0.12633338701646096,-1.1924965032805495,0.23306662101606468,0.29531142751637235
ENSG00000179840.5,172.30310655974802,1.0008392657438445,0.2756443099138317,3.6309084923853994,0.00028242531478834014,0.000825083531462198
ENSG00000233268.3,18.819676802632067,2.47117711303094,0.9708722999880655,2.5453163233324476,0.010917878538153205,0.021938207619297292
ENSG00000231789.5,13.394768638636133,3.0133003304386103,1.1910032514974673,2.5300521444000594,0.011404557620579191,0.022780473424549162
ENSG00000171603.19,2239.59129691777,0.7410800547225829,0.13688410737149329,5.413923273878295,6.165859509710448e-08,3.1588150743329114e-07
